url,review,rating,label
https://www.daraz.com.np/products/ktmcty-women-fleece-thermal-set-kfts96742-8a-i103038704-s1023826382.html?search=1,Fits perfect for plus size women,5,1
https://www.daraz.com.np/products/ktmcty-women-fleece-thermal-set-kfts96742-8a-i103038704-s1023826382.html?search=1,perfect for the price range,4,1
https://www.daraz.com.np/products/ktm-cty-women-tharmal-set-kfts96742-2a-i103376597-s1024106487.html?search=1,it's really keep warm so i love it .my mom love it so thank u for your services,4,1
https://www.daraz.com.np/products/ktm-cty-women-tharmal-set-kfts96742-2a-i103376597-s1024106487.html?search=1,"Size ordered - Small very fitting for a girl with small body size.It is very warm, bought to be used as a layer underneath. The price was amazing. recommend people who are looking for layers in this cold weather.",5,1
https://www.daraz.com.np/products/mens-round-neck-full-sleeve-vest-krfs15178-10a-i111428124-s1030188249.html?search=1,lovely,5,1
https://www.daraz.com.np/products/ktm-cty-men-knit-sandu-kks15929-11a-i105582054-s1027377032.html?search=1,"Due to size problem, it is requested to exchange with L size.Thank you",5,0
https://www.daraz.com.np/products/men-knitted-round-neck-t-shirt-kkrt15968-11a-i107246077-s1028680836.html?search=1,im very thankful for your service i loved it,5,1
https://www.daraz.com.np/products/men-knitted-round-neck-t-shirt-kkrt15968-11a-i107246077-s1028680836.html?search=1,its great,4,1
https://www.daraz.com.np/products/ktm-cty-men-knit-sandu-kks15946-6a-i105739847-s1027571723.html?search=1,Very nice sando  and very comfortable I love it,5,1
https://www.daraz.com.np/products/ktm-cty-men-knit-sandu-kks15946-6a-i105739847-s1027571723.html?search=1,nice quality and comfortable. loved it.,5,1
https://www.daraz.com.np/products/ktm-cty-men-knit-sandu-kks15946-6a-i105739847-s1027571723.html?search=1,"like this product, thanks.",5,1
https://www.daraz.com.np/products/ktm-cty-men-knit-sandu-kks15946-6a-i105739847-s1027571723.html?search=1,comfortable,5,1
https://www.daraz.com.np/products/ktm-cty-women-fleece-hoodie-jacketkhj96809-8a-i105302810-s1027004017.html?search=1,"thinner than expected, but warm.",3,1
https://www.daraz.com.np/products/ktm-cty-women-fleece-hoodie-jacketkhj96809-8a-i105302810-s1027004017.html?search=1,not so good,1,0
https://www.daraz.com.np/products/ktm-cty-women-fleece-hoodie-jacketkhj96809-8a-i105302810-s1027004017.html?search=1,Good,3,1
https://www.daraz.com.np/products/ktm-cty-men-knitted-round-neck-logo-t-shirt-kkrnlt15935-6c-i105545507-s1027325814.html?search=1,if I can give 7star that would be less for this product awesome,5,1
https://www.daraz.com.np/products/ktm-cty-men-knitted-round-neck-logo-t-shirt-kkrnlt15935-6c-i105545507-s1027325814.html?search=1,the cloth is thin,4,1
https://www.daraz.com.np/products/women-knitted-round-neck-t-shirtkkrt16939-6a-i105974517-s1027889796.html?search=1,its not worth the price. It is thin and transparent,2,0
https://www.daraz.com.np/products/women-knitted-round-neck-t-shirtkkrt16939-6a-i105974517-s1027889796.html?search=1,Nice one.. little bit transparent but its worth it,5,1
https://www.daraz.com.np/products/men-knitted-round-neck-t-shirt-kkrt15968-5a-i107232976-s1028680832.html?search=1,its good,5,1
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-without-hoodie-kpj05911-8a-i105022682-s1026620996.html?search=1,"Wow, its just amazing",5,1
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-without-hoodie-kpj05911-8a-i105022682-s1026620996.html?search=1,"Delivered in just next day of order. Efficient order management. Seems nice, hope product is also good.",5,1
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-without-hoodie-kpj05911-8a-i105022682-s1026620996.html?search=1,"delivered within 12 hours  gosh that's impressive, good product in the price, comfortable fabric and stylish too loved it ",5,1
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-without-hoodie-kpj05911-8a-i105022682-s1026620996.html?search=1,Its not thick as expected but is good for daily use. Delivery was quite quick.,4,1
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-without-hoodie-kpj05911-8a-i105022682-s1026620996.html?search=1,Just received jacket... quality is good,5,1
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-without-hoodie-kpj05911-8a-i105022682-s1026620996.html?search=1,incorrect size,5,0
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-without-hoodie-kpj05911-8a-i105022682-s1026620996.html?search=1,quality is good fully satisfied,5,1
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-without-hoodie-kpj05911-8a-i105022682-s1026620996.html?search=1,It's so great love it ,5,1
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-without-hoodie-kpj05911-8a-i105022682-s1026620996.html?search=1,It was good....as expected.,5,1
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-without-hoodie-kpj05911-8a-i105022682-s1026620996.html?search=1,Satisfied with the quality,5,1
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-without-hoodie-kpj05911-8a-i105022682-s1026620996.html?search=1,Good. According to price,5,1
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-without-hoodie-kpj05911-8a-i105022682-s1026620996.html?search=1,satisfied so far.....,5,1
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-without-hoodie-kpj05911-8a-i105022682-s1026620996.html?search=1,love this product....,5,1
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-without-hoodie-kpj05911-8a-i105022682-s1026620996.html?search=1,Good as expected,5,1
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-without-hoodie-kpj05911-8a-i105022682-s1026620996.html?search=1,Nice product ,5,1
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-without-hoodie-kpj05911-8a-i105022682-s1026620996.html?search=1,Good service ,3,1
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-without-hoodie-kpj05911-8a-i105022682-s1026620996.html?search=1,amazing product,5,1
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-without-hoodie-kpj05911-8a-i105022682-s1026620996.html?search=1,good for me,5,1
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-without-hoodie-kpj05911-8a-i105022682-s1026620996.html?search=1,satisfied,5,1
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-without-hoodie-kpj05911-8a-i105022682-s1026620996.html?search=1,thanks ,5,1
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-without-hoodie-kpj05911-8a-i105022682-s1026620996.html?search=1,nice,5,1
https://www.daraz.com.np/products/8848-men-fleece-jacket-kfj95757-5a-i103484168-s1024226058.html?search=1,"Item was good no doubt about it, only reason for 4 star is got a used item or something cause when I opened the package and saw the jacket.",4,1
https://www.daraz.com.np/products/8848-men-fleece-jacket-kfj95757-5a-i103484168-s1024226058.html?search=1,"Color of the jacket was a little dark than this. However, the quality is as expected.",5,1
https://www.daraz.com.np/products/8848-men-fleece-jacket-kfj95757-5a-i103484168-s1024226058.html?search=1,the product is as I expected,5,1
https://www.daraz.com.np/products/8848-men-fleece-jacket-kfj95757-5a-i103484168-s1024226058.html?search=1,this is a great product.. well made.. very comfortable,5,1
https://www.daraz.com.np/products/8848-men-fleece-jacket-kfj95757-5a-i103484168-s1024226058.html?search=1,This product is damaged. I need to return it.,1,0
https://www.daraz.com.np/products/8848-men-fleece-jacket-kfj95757-5a-i103484168-s1024226058.html?search=1,Very disappointed. Jacket was discolored ,2,0
https://www.daraz.com.np/products/8848-men-fleece-jacket-kfj95757-5a-i103484168-s1024226058.html?search=1,It was quite perfect and also looks good,5,1
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-kpj05924-10a-i105310074-s1027002083.html?search=1,nice product with reasonable price thank you Sarah,5,1
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-kpj05924-10a-i105310074-s1027002083.html?search=1,"windproof, loved it",4,1
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-half-jacket-kpj05912-8a-i105096175-s1026976232.html?search=1,ktmcty is best,5,1
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-half-jacket-kpj05912-8a-i105096175-s1026976232.html?search=1,the product is good,4,1
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-half-jacket-kpj05912-8a-i105096175-s1026976232.html?search=1,thank you for quick delivery.thanks sherpa out door for providing us this quality of jacket into cheapest price,5,1
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-half-jacket-kpj05912-8a-i105096175-s1026976232.html?search=1,thanks ktm city for good product and reasonable price.. thanks daraz for your on time delivery.,5,1
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-half-jacket-kpj05912-8a-i105096175-s1026976232.html?search=1,Very high quality jacket at reasonable price,5,1
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-half-jacket-kpj05912-8a-i105096175-s1026976232.html?search=1,thank you,4,1
https://www.daraz.com.np/products/ktm-cty-men-fleece-jacket-kfj05772-5a-i103552661-s1024292283.html?search=1,not as expected . little bit thin material . can be used during not too hot not too cold weather .,3,0
https://www.daraz.com.np/products/ktm-cty-men-fleece-jacket-kfj05772-5a-i103552661-s1024292283.html?search=1,its amazing,5,1
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-kpj05924-11a-i108395437-s1029249129.html?search=1,nice jacket,5,1
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-kpj05924-11a-i108395437-s1029249129.html?search=1,Product ramro cha but price tag muni Arko price tag k ho testo??????,5,1
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-kpj05924-11a-i108395437-s1029249129.html?search=1,it's very comfort and light weight. but price is little bit high as product.,4,1
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-kpj05924-11a-i108395437-s1029249129.html?search=1,happy with the price and product,4,1
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-kpj05924-11a-i108395437-s1029249129.html?search=1,superb,5,1
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-kpj05924-11a-i108395437-s1029249129.html?search=1,it's very comfort and light weight. but price is little bit high as product.,4,1
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-kpj05924-11a-i108395437-s1029249129.html?search=1,"according to price, its good",4,1
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-kpj05924-11a-i108395437-s1029249129.html?search=1,superb,5,1
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-kpj05924-5a-i105312024-s1029223522.html?search=1,Nice one. Light and warm. Satisfied,5,1
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-kpj05924-5a-i105312024-s1029223522.html?search=1,the size is too biig,5,0
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-kpj05924-5a-i105312024-s1029223522.html?search=1,it is light and comfortable,5,1
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-kpj05924-5a-i105312024-s1029223522.html?search=1,I like it..the material is good.,5,1
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-kpj05924-5a-i105312024-s1029223522.html?search=1,Its ok fine not bad,3,1
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-kpj05924-5a-i105312024-s1029223522.html?search=1,Its good,4,1
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-kpj05924-5a-i105312024-s1029223522.html?search=1,the size is small,5,0
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-kpj05924-5a-i105312024-s1029223522.html?search=1,nice,5,1
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-kpj05924-5a-i105312024-s1029223522.html?search=1,Nice,4,1
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-half-jacket-kpj05912-5a-i104964042-s1026504999.html?search=1,It was good. Its length was good for me but width alli thulo bhayo malai. Can i exchange with large size .i have got extralarge,5,1
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-half-jacket-kpj05912-5a-i104964042-s1026504999.html?search=1,fair to the price,4,1
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-kpj05924-3a-i108368102-s1029217689.html?search=1,"The product was good. However, even afterhaving a consultation with the seller, the size didn't fit me and I was about to return it. Fortunately, one of colleague liked the jacket and he took it",3,1
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-kpj05924-3a-i108368102-s1029217689.html?search=1,Great quality jacket... very light yet very warm... i totally recommend....,5,1
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-kpj05924-3a-i108368102-s1029217689.html?search=1,not satisfied with the service,2,0
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-kpj05924-3a-i108368102-s1029217689.html?search=1,Not really a winter jacket,3,0
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-kpj05924-3a-i108368102-s1029217689.html?search=1,nice jacket like it ,5,1
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-kpj05924-3a-i108368102-s1029217689.html?search=1,"The product was good. However, even afterhaving a consultation with the seller, the size didn't fit me and I was about to return it. Fortunately, one of colleague liked the jacket and he took it",3,0
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-kpj05924-3a-i108368102-s1029217689.html?search=1,Great quality jacket... very light yet very warm... i totally recommend....,5,1
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-kpj05924-3a-i108368102-s1029217689.html?search=1,please check before delivering,2,0
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-kpj05924-3a-i108368102-s1029217689.html?search=1,Not really a winter jacket,3,0
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-kpj05924-3a-i108368102-s1029217689.html?search=1,nice jacket like it ,5,1
https://www.daraz.com.np/products/ktm-cty-men-fleece-jacket-kfj05772-8a-i103436496-s1024168033.html?search=1,Not good product at all,1,0
https://www.daraz.com.np/products/ktm-cty-men-fleece-jacket-kfj05772-8a-i103436496-s1024168033.html?search=1,Good,5,1
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-kpj05924-6a-i108396426-s1029698696.html?search=1,quality is good but xl size is little bit big,5,1
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-kpj05924-6a-i108396426-s1029698696.html?search=1,need to exchange with medium size. how to do that? though it's a very thin material compared to previous I bought,5,0
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-kpj05924-6a-i108396426-s1029698696.html?search=1,not bad,3,1
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-kpj05924-6a-i108396426-s1029698696.html?search=1,Good,5,1
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-kpj05924-8a-i105276960-s1026974552.html?search=1,looks good. can go for it,5,1
https://www.daraz.com.np/products/ktm-cty-men-polyfiber-jacket-kpj05924-8a-i105276960-s1026974552.html?search=1,Damage product,1,0
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,"Nice for the price, would give it five stars if only color could be chosen.Still good deal",4,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,Quality is OK. But colors are not as I ordered. Totally different colors. Does it looks black and white. Vry disappointed folks.,3,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,It's really nice.  Satisfied.  ,5,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,Good for the price and also useful for full helmets while our normal mask are not .,5,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,It was quite okay but well that box deserves 5stars not the product tho  ,5,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,"satisfied , simpal but useful.. thanks",5,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,Quality is good. satisfied with it,5,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,I am happy with the Colour and quality . Thank you . ,5,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,best,5,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,Product is awesome and packging looks premium.,5,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,Best quality as shown as packed received ,5,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,Quality is good and I love it.....,5,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,I like the product. ,5,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,Good for the price,5,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,great,5,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,Its best,4,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,like it ,5,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,great product fully satisfied ,5,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,nice,5,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,Its good.,4,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,like it ,5,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,great product fully satisfied ,5,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,its is great,5,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,"Excellent product. The material is comfortable and very airy. If only we could select the color, it would have been a cherry on the icing.",5,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,Please have a fixed color set of gaiter you provide or give option to choose between them. Was expecting one of 3 would be black as in pic but reality was different.,4,0
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,I got my gaiter with nice packing but the one of piece is lower quality than the two other. Thank you anyways ,5,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,its good with good material but it have no use in winter but its good for summer...,4,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,Expected it to be thick but got thinner. Good for riders while wearing helmet.,5,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,really liked it with only downgrade being that you can't choose the colour.,5,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,Useful for both Winter and summer due to its thin layer.Comfortable to use,5,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,it is good you wouldn't regert itit comes in 3 different colour,5,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,Same as shown in the picture. Best quality feel free to buy. ,5,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,Very good packaging and good quality product liked it ,5,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,thinner than I had anticipated but does the job ,3,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,Got what I expected. Good quality and useful ,5,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,Satisfied with the product!Go for it!,4,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,"Thank you, I got the right colors. ",5,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,A bit thin but very useful for daily  ,5,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,specify color before selling dummies,1,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,best for the price and best packing,5,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,Nice product... Loved it... ,5,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,Realy good product. Thank you,5,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,It's good as shown in pic,5,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,not the length as expected,2,0
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,Okay at this price range.,4,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,not good not bad,5,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,Not so good as expected.,3,0
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,very handy for winter,5,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,I love those items...,5,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,the product is nice,5,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,loved the quality ,5,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,Quality is worst.,1,0
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,Not as expected,2,0
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,Nice product,4,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,loved it,5,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,Good one!!,5,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,Worth it ,5,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,Very nice,5,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,not bad,5,0
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,Good ,4,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,Good,5,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,nice,4,1
https://www.daraz.com.np/products/ktm-cty-unisex-neck-gaiter-kng200-i105026608-s1026632010.html?search=1,Fair,3,1
https://www.daraz.com.np/products/ktm-cty-women-polyfiber-jacket-with-hoodie-kpj06913-8a-i105016886-s1026628809.html?search=1,its great,5,1
https://www.daraz.com.np/products/ktm-cty-women-polyfiber-jacket-with-hoodie-kpj06913-8a-i105016886-s1026628809.html?search=1,The product and finishing is apparently good.But not thick as expected to wear in the winter.Seems like summer jacket.,4,1
https://www.daraz.com.np/products/ktm-cty-women-polyfiber-jacket-with-hoodie-kpj06913-8a-i105016886-s1026628809.html?search=1,Finishing is good. Fibres bahira niskeko thiyo ali ali. Overall recommendable at this price.,4,1
https://www.daraz.com.np/products/ktm-cty-women-polyfiber-jacket-with-hoodie-kpj06913-8a-i105016886-s1026628809.html?search=1,I truly like the jacket . Quality  of the jacket  is also very good. Thank u daraz,5,1
https://www.daraz.com.np/products/ktm-cty-women-polyfiber-jacket-with-hoodie-kpj06913-8a-i105016886-s1026628809.html?search=1,light n warm nice jacket thank u daraz,5,1
https://www.daraz.com.np/products/ktm-cty-women-polyfiber-jacket-with-hoodie-kpj06913-8a-i105016886-s1026628809.html?search=1,Great deal it was. Tq daraz and KTM ,5,1
https://www.daraz.com.np/products/ktm-cty-women-polyfiber-jacket-with-hoodie-kpj06913-8a-i105016886-s1026628809.html?search=1,warm and comfortable jacket...,5,1
https://www.daraz.com.np/products/ktm-cty-women-polyfiber-jacket-with-hoodie-kpj06913-8a-i105016886-s1026628809.html?search=1,good quality jacket..loved it,4,1
https://www.daraz.com.np/products/ktm-cty-women-polyfiber-jacket-with-hoodie-kpj06913-8a-i105016886-s1026628809.html?search=1,It's comfortable and light.,5,1
https://www.daraz.com.np/products/ktm-cty-women-polyfiber-jacket-with-hoodie-kpj06913-8a-i105016886-s1026628809.html?search=1,Very nice. Love it,5,1
https://www.daraz.com.np/products/ktm-cty-women-polyfiber-jacket-without-hoodiekpj06915-8a-i105042368-s1026646065.html?search=1,loved the jacket,5,1
https://www.daraz.com.np/products/ktm-cty-women-polyfiber-jacket-without-hoodiekpj06915-8a-i105042368-s1026646065.html?search=1,fits very wellproduct is  really good it is lightweight and warm suitable for outdoor,5,1
https://www.daraz.com.np/products/ktm-cty-women-polyfiber-jacket-without-hoodiekpj06915-8a-i105042368-s1026646065.html?search=1,satisfied with this product.,5,1
https://www.daraz.com.np/products/ktm-cty-women-polyfiber-jacket-without-hoodiekpj06915-8a-i105042368-s1026646065.html?search=1,wow Jacket is too light to carry on....loved it.thank you daraz,5,1
https://www.daraz.com.np/products/ktm-cty-women-polyfiber-jacket-without-hoodiekpj06915-8a-i105042368-s1026646065.html?search=1,it's little big for me can u exchange,1,0
https://www.daraz.com.np/products/ktm-cty-women-polyfiber-jacket-without-hoodiekpj06915-8a-i105042368-s1026646065.html?search=1,Its very comfortable  and beutifull ,5,1
https://www.daraz.com.np/products/ktm-cty-women-polyfiber-jacket-without-hoodiekpj06915-8a-i105042368-s1026646065.html?search=1,nice one but little bit tight.,5,1
https://www.daraz.com.np/products/ktm-cty-women-polyfiber-jacket-without-hoodiekpj06915-8a-i105042368-s1026646065.html?search=1,Nice one...thanks daraz,5,1
https://www.daraz.com.np/products/ktm-cty-women-polyfiber-jacket-without-hoodiekpj06915-8a-i105042368-s1026646065.html?search=1,nice product. thanks,5,1
https://www.daraz.com.np/products/ktm-cty-women-polyfiber-jacket-without-hoodiekpj06915-8a-i105042368-s1026646065.html?search=1,I loved it,5,1
https://www.daraz.com.np/products/ktm-cty-women-polyfiber-jacket-without-hoodiekpj06915-8a-i105042368-s1026646065.html?search=1,Good product ,5,1
https://www.daraz.com.np/products/ktm-cty-women-polyfiber-jacket-without-hoodiekpj06915-8a-i105042368-s1026646065.html?search=1,Not bad,5,0
https://www.daraz.com.np/products/ktm-cty-women-fleece-thermal-set-kfts96742-5a-i108607869-s1029315841.html?search=1,worst quality can't write positive review only for Rs.200 voucher.,1,0
https://www.daraz.com.np/products/ktm-cty-women-fleece-thermal-set-kfts96742-5a-i108607869-s1029315841.html?search=1,Product is good but not that warm,3,1
